"Game_id","Year","Game_Type","Week","Date_Time","Favorite","Fav_id","Fav_abv","Underdog","Dog_id","Dog_abv","Line","Total","Fav_Home","Dog_Home","DATE","TIME","DATETIME","Season_id","W_id","L_id","PtsW","PtsL"
"20161120_1_20",2016,"reg","11","11/20 1:00 ET","Minnesota",20,"MIN","Arizona",1,"ARI",-2,40,"Y","N",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","20","1",30,24
"20161120_11_15",2016,"reg","11","11/20 1:00 ET","Detroit",11,"DET","Jacksonville",15,"JAX",-5.5,47,"Y","N",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","11","15",26,19
"20161120_12_32",2016,"reg","11","11/20 8:30 ET","Washington",32,"WAS","Green Bay",12,"GB",-3,48.5,"Y","N",2016-11-20,"8:30 PM",2016-11-20 20:30:00,"2016","32","12",42,24
"20161120_14_31",2016,"reg","11","11/20 1:00 ET","Indianapolis",14,"IND","Tennessee",31,"TEN",-3,54,"Y","N",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","14","31",24,17
"20161120_16_30",2016,"reg","11","11/20 1:00 ET","Kansas City",16,"KC","Tampa Bay",30,"TB",-7,45,"Y","N",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","30","16",19,17
"20161120_18_19",2016,"reg","11","11/20 4:05 ET","Miami",19,"MIA","LA Rams",18,"LAR",-1,38.5,"N","Y",2016-11-20,"4:05 PM",2016-11-20 16:05:00,"2016","19","18",14,10
"20161120_21_28",2016,"reg","11","11/20 4:25 ET","New England",21,"NE","San Francisco",28,"SF",-11.5,51.5,"N","Y",2016-11-20,"4:25 PM",2016-11-20 16:25:00,"2016","21","28",30,17
"20161120_26_29",2016,"reg","11","11/20 4:25 ET","Seattle",29,"SEA","Philadelphia",26,"PHI",-6.5,43,"Y","N",2016-11-20,"4:25 PM",2016-11-20 16:25:00,"2016","29","26",26,15
"20161120_3_9",2016,"reg","11","11/20 1:00 ET","Dallas",9,"DAL","Baltimore",3,"BAL",-7,44.5,"Y","N",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","9","3",27,17
"20161120_4_7",2016,"reg","11","11/20 1:00 ET","Cincinnati",7,"CIN","Buffalo",4,"BUF",-2.5,48,"Y","N",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","4","7",16,12
"20161120_6_23",2016,"reg","11","11/20 1:00 ET","NY Giants",23,"NYG","Chicago",6,"CHI",-7,41.5,"Y","N",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","23","6",22,16
"20161120_8_27",2016,"reg","11","11/20 1:00 ET","Pittsburgh",27,"PIT","Cleveland",8,"CLE",-8.5,45.5,"N","Y",2016-11-20,"1:00 PM",2016-11-20 13:00:00,"2016","27","8",24,9
"20161121_13_25",2016,"reg","11","11/21 8:30 ET","Oakland",25,"OAK","Houston",13,"HOU",-6.5,46,"Y","N",2016-11-21,"8:30 PM",2016-11-21 20:30:00,"2016","25","13",27,20
"20161124_11_20",2016,"reg","12","11/24 12:30 ET","Detroit",11,"DET","Minnesota",20,"MIN",-1.5,42,"Y","N",2016-11-24,"12:30 PM",2016-11-24 12:30:00,"2016","11","20",16,13
"20161124_14_27",2016,"reg","12","11/24 8:30 ET","Pittsburgh",27,"PIT","Indianapolis",14,"IND",-8.5,49.5,"N","Y",2016-11-24,"8:30 PM",2016-11-24 20:30:00,"2016","27","14",28,7
"20161124_9_32",2016,"reg","12","11/24 4:30 ET","Dallas",9,"DAL","Washington",32,"WAS",-6,53.5,"Y","N",2016-11-24,"4:30 PM",2016-11-24 16:30:00,"2016","9","32",31,26
"20161127_1_2",2016,"reg","12","11/27 1:00 ET","Atlanta",2,"ATL","Arizona",1,"ARI",-4,49,"Y","N",2016-11-27,"1:00 PM",2016-11-27 13:00:00,"2016","2","1",38,19
"20161127_10_16",2016,"reg","12","11/27 8:30 ET","Denver",10,"DEN","Kansas City",16,"KC",-3.5,40,"Y","N",2016-11-27,"8:30 PM",2016-11-27 20:30:00,"2016","16","10",30,27
"20161127_13_17",2016,"reg","12","11/27 1:00 ET","San Diego",17,"LAC","Houston",13,"HOU",-2.5,46,"N","Y",2016-11-27,"1:00 PM",2016-11-27 13:00:00,"2016","17","13",21,13
"20161127_18_22",2016,"reg","12","11/27 1:00 ET","New Orleans",22,"NO","LA Rams",18,"LAR",-8,45,"Y","N",2016-11-27,"1:00 PM",2016-11-27 13:00:00,"2016","22","18",49,21
"20161127_19_28",2016,"reg","12","11/27 1:00 ET","Miami",19,"MIA","San Francisco",28,"SF",-7,45,"Y","N",2016-11-27,"1:00 PM",2016-11-27 13:00:00,"2016","19","28",31,24
